38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:33:36.0 (90725)|USER_INFO|[EXTERNAL]|005m0000002GNhO|dscruggs@salesforce.com.rfadev13|Pacific Standard Time|GMT-07:00
14:33:36.0 (126588)|EXECUTION_STARTED
14:33:36.0 (133322)|CODE_UNIT_STARTED|[EXTERNAL]|aura
14:33:36.0 (572261)|HEAP_ALLOCATE|[72]|Bytes:3
14:33:36.0 (641824)|HEAP_ALLOCATE|[77]|Bytes:152
14:33:36.0 (663659)|HEAP_ALLOCATE|[342]|Bytes:408
14:33:36.0 (682010)|HEAP_ALLOCATE|[355]|Bytes:408
14:33:36.0 (704029)|HEAP_ALLOCATE|[467]|Bytes:48
14:33:36.0 (737040)|HEAP_ALLOCATE|[139]|Bytes:6
14:33:36.0 (766008)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
14:33:36.0 (783719)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
14:33:36.0 (2747190)|CODE_UNIT_STARTED|[EXTERNAL]|01pm0000000EXpe|PowerRelatedListCtrl.describe
14:33:36.0 (2845860)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
14:33:36.0 (2851887)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:21
14:33:36.0 (2854242)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
14:33:36.0 (2863281)|METHOD_ENTRY|[1]|01pm0000000EXpe|PowerRelatedListCtrl.PowerRelatedListCtrl()
14:33:36.0 (2868049)|STATEMENT_EXECUTE|[1]
14:33:36.0 (2873946)|STATEMENT_EXECUTE|[1]
14:33:36.0 (2911931)|HEAP_ALLOCATE|[50]|Bytes:5
14:33:36.0 (2940852)|HEAP_ALLOCATE|[56]|Bytes:5
14:33:36.0 (2949565)|HEAP_ALLOCATE|[64]|Bytes:7
14:33:36.0 (2973917)|SYSTEM_MODE_ENTER|false
14:33:36.0 (3001489)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:33:36.0 (3006741)|STATEMENT_EXECUTE|[219]
14:33:36.0 (3013945)|SYSTEM_MODE_EXIT|false
14:33:36.0 (3022244)|METHOD_EXIT|[1]|PowerRelatedListCtrl
14:33:36.0 (3026878)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
14:33:36.0 (3032567)|SYSTEM_MODE_ENTER|false
14:33:36.0 (3044006)|VARIABLE_SCOPE_BEGIN|[16]|objtype|String|false|false
14:33:36.0 (3075792)|VARIABLE_ASSIGNMENT|[16]|objtype|"ITPR__c"
14:33:36.0 (3092096)|HEAP_ALLOCATE|[17]|Bytes:5
14:33:36.0 (3096145)|STATEMENT_EXECUTE|[16]
14:33:36.0 (3097441)|STATEMENT_EXECUTE|[17]
14:33:36.0 (71555641)|HEAP_ALLOCATE|[17]|Bytes:2148
14:33:36.0 (71629858)|VARIABLE_SCOPE_BEGIN|[17]|targetType|Schema.SObjectType|true|false
14:33:36.0 (71765422)|VARIABLE_ASSIGNMENT|[17]|targetType|"common.apex.runtime.impl.ApexSObjectTypeToken@5dfdbdeb"|0x5dfdbdeb
14:33:36.0 (71774005)|STATEMENT_EXECUTE|[18]
14:33:36.0 (71776101)|STATEMENT_EXECUTE|[22]
14:33:36.0 (72214395)|HEAP_ALLOCATE|[22]|Bytes:4
14:33:36.0 (72256378)|VARIABLE_SCOPE_BEGIN|[22]|sobjResult|Schema.DescribeSObjectResult|true|false
14:33:36.0 (72333462)|VARIABLE_ASSIGNMENT|[22]|sobjResult|"common.api.soap.wsdl.DescribeSObjectResult@d9bce2b6"|0x76837d4d
14:33:36.0 (72337692)|STATEMENT_EXECUTE|[24]
14:33:36.0 (74332700)|HEAP_ALLOCATE|[24]|Bytes:804
14:33:36.0 (74344019)|VARIABLE_SCOPE_BEGIN|[24]|fieldMap|Map<String,Schema.SObjectField>|true|false
14:33:36.0 (74591414)|VARIABLE_ASSIGNMENT|[24]|fieldMap|"{acceptance_time__c=Acceptance_Time__c, actionable_request__c=Actionable_Request__c, actual_finance_assignee__c=Actual_Finance_Assignee__c, actual_legal_assignee__c=Actual_Legal_Assignee__c, actual_procurement_assignee__c=Actual_Procurement_Assignee__c, actual_requestor__c=Actual_Requestor__c, actual_vendor_governance_assignee__c=Actual_Vendor_Governance_Assignee__c, additional_approval_complete__c=Additional_Approval_Complete__c, additional_approver_1__c=Additional_Approver_1__c, additional_approver_2__c=Additional_Approver_2__c, ...}"|0x20bc519c
14:33:36.0 (74598813)|STATEMENT_EXECUTE|[26]
14:33:36.0 (74663796)|HEAP_ALLOCATE|[26]|Bytes:4
14:33:36.0 (74710589)|VARIABLE_SCOPE_BEGIN|[26]|fields|List<ANY>|true|false
14:33:36.0 (74741062)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:33:36.0 (74764919)|VARIABLE_ASSIGNMENT|[26]|fields|{"s":1,"v":[]}|0x51148c0b
14:33:36.0 (74774690)|HEAP_ALLOCATE|[27]|Bytes:4
14:33:36.0 (74879078)|HEAP_ALLOCATE|[27]|Bytes:5217
14:33:36.0 (74920727)|HEAP_ALLOCATE|[27]|Bytes:800
14:33:36.0 (74986879)|HEAP_ALLOCATE|[27]|Bytes:5
14:33:36.0 (75013112)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
14:33:36.0 (75021802)|VARIABLE_ASSIGNMENT|[27]|key|"id"
14:33:36.0 (75024904)|STATEMENT_EXECUTE|[27]
14:33:36.0 (75026170)|STATEMENT_EXECUTE|[28]
14:33:36.0 (75342698)|HEAP_ALLOCATE|[28]|Bytes:8
14:33:36.0 (75373475)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
14:33:36.0 (75458177)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@ec51f7b3"|0x5bb6eff1
14:33:36.0 (75462689)|STATEMENT_EXECUTE|[29]
14:33:36.0 (75473560)|HEAP_ALLOCATE|[29]|Bytes:4
14:33:36.0 (75485520)|VARIABLE_SCOPE_BEGIN|[29]|field|Map<String,ANY>|true|false
14:33:36.0 (75503937)|VARIABLE_ASSIGNMENT|[29]|field|{"s":1,"v":{}}|0x2e374458
14:33:36.0 (75506556)|STATEMENT_EXECUTE|[31]
14:33:36.0 (75511642)|HEAP_ALLOCATE|[31]|Bytes:4
14:33:36.0 (76507262)|HEAP_ALLOCATE|[31]|Bytes:12
14:33:36.0 (76566927)|HEAP_ALLOCATE|[31]|Bytes:2
14:33:36.0 (76591627)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
14:33:36.0 (76597567)|STATEMENT_EXECUTE|[32]
14:33:36.0 (76600818)|HEAP_ALLOCATE|[32]|Bytes:4
14:33:36.0 (76617052)|HEAP_ALLOCATE|[32]|Bytes:2
14:33:36.0 (76646630)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
14:33:36.0 (76653958)|STATEMENT_EXECUTE|[33]
14:33:36.0 (76657570)|HEAP_ALLOCATE|[33]|Bytes:5
14:33:36.0 (76673127)|HEAP_ALLOCATE|[33]|Bytes:9
14:33:36.0 (76703232)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
14:33:36.0 (76710921)|STATEMENT_EXECUTE|[34]
14:33:36.0 (76714777)|HEAP_ALLOCATE|[34]|Bytes:11
14:33:36.0 (76751929)|HEAP_ALLOCATE|[34]|Bytes:5
14:33:36.0 (76757118)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
14:33:36.0 (76763500)|STATEMENT_EXECUTE|[35]
14:33:36.0 (76766738)|HEAP_ALLOCATE|[35]|Bytes:11
14:33:36.0 (76801138)|HEAP_ALLOCATE|[35]|Bytes:5
14:33:36.0 (76805686)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
14:33:36.0 (76811984)|STATEMENT_EXECUTE|[36]
14:33:36.0 (76814716)|HEAP_ALLOCATE|[36]|Bytes:4
14:33:36.0 (76849264)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
14:33:36.0 (76856079)|STATEMENT_EXECUTE|[37]
14:33:36.0 (76859882)|HEAP_ALLOCATE|[37]|Bytes:7
14:33:36.0 (76898880)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
14:33:36.0 (76926194)|HEAP_ALLOCATE|[40]|Bytes:8
14:33:36.0 (76979802)|STATEMENT_EXECUTE|[40]
14:33:36.0 (76981923)|STATEMENT_EXECUTE|[52]
14:33:36.0 (76985827)|HEAP_ALLOCATE|[52]|Bytes:4
14:33:36.0 (77002841)|VARIABLE_SCOPE_BEGIN|[52]|references|List<String>|true|false
14:33:36.0 (77025586)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:33:36.0 (77036345)|VARIABLE_ASSIGNMENT|[52]|references|{"s":1,"v":[]}|0x5e2dd36
14:33:36.0 (77072934)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:33:36.0 (77087731)|HEAP_ALLOCATE|[53]|Bytes:4
14:33:36.0 (77132740)|HEAP_ALLOCATE|[53]|Bytes:5
14:33:36.0 (77146200)|VARIABLE_ASSIGNMENT|[53]|t|null|
14:33:36.0 (77149822)|STATEMENT_EXECUTE|[53]
14:33:36.0 (77173538)|STATEMENT_EXECUTE|[56]
14:33:36.0 (77175287)|STATEMENT_EXECUTE|[60]
14:33:36.0 (77199707)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:33:36.0 (77215169)|HEAP_ALLOCATE|[27]|Bytes:5
14:33:36.0 (77226091)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
14:33:36.0 (77233405)|VARIABLE_ASSIGNMENT|[27]|key|"ownerid"
14:33:36.0 (77235783)|STATEMENT_EXECUTE|[27]
14:33:36.0 (77236822)|STATEMENT_EXECUTE|[28]
14:33:36.0 (77416010)|HEAP_ALLOCATE|[28]|Bytes:8
14:33:36.0 (77425755)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
14:33:36.0 (77501051)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@d9a4b3b"|0x4514283e
14:33:36.0 (77505223)|STATEMENT_EXECUTE|[29]
14:33:36.0 (77509474)|HEAP_ALLOCATE|[29]|Bytes:4
14:33:36.0 (77516612)|VARIABLE_SCOPE_BEGIN|[29]|field|Map<String,ANY>|true|false
14:33:36.0 (77529660)|VARIABLE_ASSIGNMENT|[29]|field|{"s":1,"v":{}}|0x568c56c7
