38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
07:30:03.0 (485456)|USER_INFO|[EXTERNAL]|005m0000002GNhO|dscruggs@salesforce.com.rfadev13|Pacific Standard Time|GMT-07:00
07:30:03.0 (529579)|EXECUTION_STARTED
07:30:03.0 (538059)|CODE_UNIT_STARTED|[EXTERNAL]|aura
07:30:03.0 (1044740)|HEAP_ALLOCATE|[72]|Bytes:3
07:30:03.0 (1119560)|HEAP_ALLOCATE|[77]|Bytes:152
07:30:03.0 (1150210)|HEAP_ALLOCATE|[342]|Bytes:408
07:30:03.0 (1177064)|HEAP_ALLOCATE|[355]|Bytes:408
07:30:03.0 (1201994)|HEAP_ALLOCATE|[467]|Bytes:48
07:30:03.0 (1238890)|HEAP_ALLOCATE|[139]|Bytes:6
07:30:03.0 (1273043)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
07:30:03.0 (1294632)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
07:30:03.0 (5046509)|CODE_UNIT_STARTED|[EXTERNAL]|01pm0000000EXpe|PowerRelatedListCtrl.describe
07:30:03.0 (5153499)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
07:30:03.0 (5161307)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:21
07:30:03.0 (5165778)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
07:30:03.0 (5178724)|METHOD_ENTRY|[1]|01pm0000000EXpe|PowerRelatedListCtrl.PowerRelatedListCtrl()
07:30:03.0 (5183323)|STATEMENT_EXECUTE|[1]
07:30:03.0 (5189523)|STATEMENT_EXECUTE|[1]
07:30:03.0 (5238513)|HEAP_ALLOCATE|[50]|Bytes:5
07:30:03.0 (5275311)|HEAP_ALLOCATE|[56]|Bytes:5
07:30:03.0 (5288142)|HEAP_ALLOCATE|[64]|Bytes:7
07:30:03.0 (5324610)|SYSTEM_MODE_ENTER|false
07:30:03.0 (5351829)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
07:30:03.0 (5360652)|STATEMENT_EXECUTE|[219]
07:30:03.0 (5369280)|SYSTEM_MODE_EXIT|false
07:30:03.0 (5380597)|METHOD_EXIT|[1]|PowerRelatedListCtrl
07:30:03.0 (5387085)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
07:30:03.0 (5394751)|SYSTEM_MODE_ENTER|false
07:30:03.0 (5403197)|VARIABLE_SCOPE_BEGIN|[16]|objtype|String|false|false
07:30:03.0 (5438888)|VARIABLE_ASSIGNMENT|[16]|objtype|"ITPR__c"
07:30:03.0 (5458572)|HEAP_ALLOCATE|[17]|Bytes:5
07:30:03.0 (5464187)|STATEMENT_EXECUTE|[16]
07:30:03.0 (5466527)|STATEMENT_EXECUTE|[17]
07:30:03.0 (70717798)|HEAP_ALLOCATE|[17]|Bytes:2148
07:30:03.0 (70798103)|VARIABLE_SCOPE_BEGIN|[17]|targetType|Schema.SObjectType|true|false
07:30:03.0 (70951936)|VARIABLE_ASSIGNMENT|[17]|targetType|"common.apex.runtime.impl.ApexSObjectTypeToken@4928a117"|0x4928a117
07:30:03.0 (70961359)|STATEMENT_EXECUTE|[18]
07:30:03.0 (70963593)|STATEMENT_EXECUTE|[22]
07:30:03.0 (71408375)|HEAP_ALLOCATE|[22]|Bytes:4
07:30:03.0 (71456559)|VARIABLE_SCOPE_BEGIN|[22]|sobjResult|Schema.DescribeSObjectResult|true|false
07:30:03.0 (71541146)|VARIABLE_ASSIGNMENT|[22]|sobjResult|"common.api.soap.wsdl.DescribeSObjectResult@d9bce2b6"|0x4c0e28b2
07:30:03.0 (71546277)|STATEMENT_EXECUTE|[24]
07:30:03.0 (73491122)|HEAP_ALLOCATE|[24]|Bytes:804
07:30:03.0 (73504196)|VARIABLE_SCOPE_BEGIN|[24]|fieldMap|Map<String,Schema.SObjectField>|true|false
07:30:03.0 (73751854)|VARIABLE_ASSIGNMENT|[24]|fieldMap|"{acceptance_time__c=Acceptance_Time__c, actionable_request__c=Actionable_Request__c, actual_finance_assignee__c=Actual_Finance_Assignee__c, actual_legal_assignee__c=Actual_Legal_Assignee__c, actual_procurement_assignee__c=Actual_Procurement_Assignee__c, actual_requestor__c=Actual_Requestor__c, actual_vendor_governance_assignee__c=Actual_Vendor_Governance_Assignee__c, additional_approval_complete__c=Additional_Approval_Complete__c, additional_approver_1__c=Additional_Approver_1__c, additional_approver_2__c=Additional_Approver_2__c, ...}"|0x2e92d608
07:30:03.0 (73759534)|STATEMENT_EXECUTE|[26]
07:30:03.0 (73823825)|HEAP_ALLOCATE|[26]|Bytes:4
07:30:03.0 (73868054)|VARIABLE_SCOPE_BEGIN|[26]|fields|List<ANY>|true|false
07:30:03.0 (73899043)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:30:03.0 (73924611)|VARIABLE_ASSIGNMENT|[26]|fields|{"s":1,"v":[]}|0x1a028261
07:30:03.0 (73935030)|HEAP_ALLOCATE|[27]|Bytes:4
07:30:03.0 (74045357)|HEAP_ALLOCATE|[27]|Bytes:5217
07:30:03.0 (74086469)|HEAP_ALLOCATE|[27]|Bytes:800
07:30:03.0 (74152160)|HEAP_ALLOCATE|[27]|Bytes:5
07:30:03.0 (74177611)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
07:30:03.0 (74185189)|VARIABLE_ASSIGNMENT|[27]|key|"id"
07:30:03.0 (74188576)|STATEMENT_EXECUTE|[27]
07:30:03.0 (74190067)|STATEMENT_EXECUTE|[28]
07:30:03.0 (74584838)|HEAP_ALLOCATE|[28]|Bytes:8
07:30:03.0 (74617127)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
07:30:03.0 (74705668)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@ec51f7b3"|0x61520be1
07:30:03.0 (74710388)|STATEMENT_EXECUTE|[29]
07:30:03.0 (74721131)|HEAP_ALLOCATE|[29]|Bytes:4
07:30:03.0 (74735109)|VARIABLE_SCOPE_BEGIN|[29]|field|Map<String,ANY>|true|false
07:30:03.0 (74754470)|VARIABLE_ASSIGNMENT|[29]|field|{"s":1,"v":{}}|0x6f4d9c20
07:30:03.0 (74757184)|STATEMENT_EXECUTE|[31]
07:30:03.0 (74762359)|HEAP_ALLOCATE|[31]|Bytes:4
07:30:03.0 (75836270)|HEAP_ALLOCATE|[31]|Bytes:12
07:30:03.0 (75892763)|HEAP_ALLOCATE|[31]|Bytes:2
07:30:03.0 (75919534)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (75925387)|STATEMENT_EXECUTE|[32]
07:30:03.0 (75929361)|HEAP_ALLOCATE|[32]|Bytes:4
07:30:03.0 (75948194)|HEAP_ALLOCATE|[32]|Bytes:2
07:30:03.0 (75978431)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (75985271)|STATEMENT_EXECUTE|[33]
07:30:03.0 (75989198)|HEAP_ALLOCATE|[33]|Bytes:5
07:30:03.0 (76005041)|HEAP_ALLOCATE|[33]|Bytes:9
07:30:03.0 (76032924)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (76039619)|STATEMENT_EXECUTE|[34]
07:30:03.0 (76043300)|HEAP_ALLOCATE|[34]|Bytes:11
07:30:03.0 (76080724)|HEAP_ALLOCATE|[34]|Bytes:5
07:30:03.0 (76086729)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (76092701)|STATEMENT_EXECUTE|[35]
07:30:03.0 (76095724)|HEAP_ALLOCATE|[35]|Bytes:11
07:30:03.0 (76131313)|HEAP_ALLOCATE|[35]|Bytes:5
07:30:03.0 (76136680)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (76142758)|STATEMENT_EXECUTE|[36]
07:30:03.0 (76146059)|HEAP_ALLOCATE|[36]|Bytes:4
07:30:03.0 (76182127)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (76188542)|STATEMENT_EXECUTE|[37]
07:30:03.0 (76192485)|HEAP_ALLOCATE|[37]|Bytes:7
07:30:03.0 (76232566)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (76259916)|HEAP_ALLOCATE|[40]|Bytes:8
07:30:03.0 (76314834)|STATEMENT_EXECUTE|[40]
07:30:03.0 (76317071)|STATEMENT_EXECUTE|[52]
07:30:03.0 (76321221)|HEAP_ALLOCATE|[52]|Bytes:4
07:30:03.0 (76339415)|VARIABLE_SCOPE_BEGIN|[52]|references|List<String>|true|false
07:30:03.0 (76362683)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:30:03.0 (76374352)|VARIABLE_ASSIGNMENT|[52]|references|{"s":1,"v":[]}|0x4c6294ec
07:30:03.0 (76408197)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:30:03.0 (76422280)|HEAP_ALLOCATE|[53]|Bytes:4
07:30:03.0 (76465834)|HEAP_ALLOCATE|[53]|Bytes:5
07:30:03.0 (76483747)|VARIABLE_ASSIGNMENT|[53]|t|null|
07:30:03.0 (76487494)|STATEMENT_EXECUTE|[53]
07:30:03.0 (76513353)|STATEMENT_EXECUTE|[56]
07:30:03.0 (76515338)|STATEMENT_EXECUTE|[60]
07:30:03.0 (76538852)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:30:03.0 (76553456)|HEAP_ALLOCATE|[27]|Bytes:5
07:30:03.0 (76565015)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
07:30:03.0 (76572571)|VARIABLE_ASSIGNMENT|[27]|key|"ownerid"
07:30:03.0 (76575360)|STATEMENT_EXECUTE|[27]
07:30:03.0 (76576489)|STATEMENT_EXECUTE|[28]
07:30:03.0 (76760381)|HEAP_ALLOCATE|[28]|Bytes:8
07:30:03.0 (76770899)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
07:30:03.0 (76848394)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@d9a4b3b"|0x2eef4a8b
07:30:03.0 (76853211)|STATEMENT_EXECUTE|[29]
07:30:03.0 (76857678)|HEAP_ALLOCATE|[29]|Bytes:4
07:30:03.0 (76866060)|VARIABLE_SCOPE_BEGIN|[29]|field|Map<String,ANY>|true|false
07:30:03.0 (76880214)|VARIABLE_ASSIGNMENT|[29]|field|{"s":1,"v":{}}|0x76f26e4e
07:30:03.0 (76882622)|STATEMENT_EXECUTE|[31]
07:30:03.0 (76909293)|HEAP_ALLOCATE|[31]|Bytes:12
07:30:03.0 (76930785)|HEAP_ALLOCATE|[31]|Bytes:9
07:30:03.0 (76944688)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (76949817)|STATEMENT_EXECUTE|[32]
07:30:03.0 (76957296)|HEAP_ALLOCATE|[32]|Bytes:7
07:30:03.0 (76965164)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (76969107)|STATEMENT_EXECUTE|[33]
07:30:03.0 (76974769)|HEAP_ALLOCATE|[33]|Bytes:8
07:30:03.0 (76981899)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (76985820)|STATEMENT_EXECUTE|[34]
07:30:03.0 (76995224)|HEAP_ALLOCATE|[34]|Bytes:5
07:30:03.0 (76999078)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (77003098)|STATEMENT_EXECUTE|[35]
07:30:03.0 (77012139)|HEAP_ALLOCATE|[35]|Bytes:5
07:30:03.0 (77015503)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (77019586)|STATEMENT_EXECUTE|[36]
07:30:03.0 (77027238)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (77031010)|STATEMENT_EXECUTE|[37]
07:30:03.0 (77040734)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (77060948)|STATEMENT_EXECUTE|[40]
07:30:03.0 (77062665)|STATEMENT_EXECUTE|[52]
07:30:03.0 (77066054)|HEAP_ALLOCATE|[52]|Bytes:4
07:30:03.0 (77076284)|VARIABLE_SCOPE_BEGIN|[52]|references|List<String>|true|false
07:30:03.0 (77091205)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:30:03.0 (77102297)|VARIABLE_ASSIGNMENT|[52]|references|{"s":1,"v":[]}|0x6b5dc37a
07:30:03.0 (77120070)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
07:30:03.0 (77129265)|HEAP_ALLOCATE|[53]|Bytes:12
07:30:03.0 (77149041)|HEAP_ALLOCATE|[53]|Bytes:5
07:30:03.0 (77166406)|VARIABLE_SCOPE_BEGIN|[53]|t|Schema.SObjectType|true|false
07:30:03.0 (77218936)|VARIABLE_ASSIGNMENT|[53]|t|"common.apex.runtime.impl.ApexSObjectTypeToken@52ab429f"|0x52ab429f
07:30:03.0 (77223848)|STATEMENT_EXECUTE|[53]
07:30:03.0 (77225218)|STATEMENT_EXECUTE|[54]
07:30:03.0 (77331781)|HEAP_ALLOCATE|[54]|Bytes:4
07:30:03.0 (77354533)|HEAP_ALLOCATE|[54]|Bytes:5
07:30:03.0 (77365379)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:30:03.0 (77377785)|HEAP_ALLOCATE|[53]|Bytes:5
07:30:03.0 (77392280)|VARIABLE_SCOPE_BEGIN|[53]|t|Schema.SObjectType|true|false
07:30:03.0 (77444234)|VARIABLE_ASSIGNMENT|[53]|t|"common.apex.runtime.impl.ApexSObjectTypeToken@666236c6"|0x666236c6
07:30:03.0 (77448931)|STATEMENT_EXECUTE|[53]
07:30:03.0 (77450131)|STATEMENT_EXECUTE|[54]
07:30:03.0 (77538183)|HEAP_ALLOCATE|[54]|Bytes:4
07:30:03.0 (77551611)|HEAP_ALLOCATE|[54]|Bytes:4
07:30:03.0 (77560133)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:30:03.0 (77571864)|HEAP_ALLOCATE|[53]|Bytes:5
07:30:03.0 (77583426)|VARIABLE_ASSIGNMENT|[53]|t|null|
07:30:03.0 (77593190)|STATEMENT_EXECUTE|[56]
07:30:03.0 (77594578)|STATEMENT_EXECUTE|[57]
07:30:03.0 (77597846)|HEAP_ALLOCATE|[57]|Bytes:11
07:30:03.0 (77627716)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (77634676)|STATEMENT_EXECUTE|[60]
07:30:03.0 (77642194)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:30:03.0 (77652980)|HEAP_ALLOCATE|[27]|Bytes:5
07:30:03.0 (77664024)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
07:30:03.0 (77671423)|VARIABLE_ASSIGNMENT|[27]|key|"isdeleted"
07:30:03.0 (77673836)|STATEMENT_EXECUTE|[27]
07:30:03.0 (77674904)|STATEMENT_EXECUTE|[28]
07:30:03.0 (77800202)|HEAP_ALLOCATE|[28]|Bytes:8
07:30:03.0 (77810353)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
07:30:03.0 (77877635)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@b73ec0c0"|0x17c5d318
07:30:03.0 (77882324)|STATEMENT_EXECUTE|[29]
07:30:03.0 (77886786)|HEAP_ALLOCATE|[29]|Bytes:4
07:30:03.0 (77894749)|VARIABLE_SCOPE_BEGIN|[29]|field|Map<String,ANY>|true|false
07:30:03.0 (77908325)|VARIABLE_ASSIGNMENT|[29]|field|{"s":1,"v":{}}|0xcca2842
07:30:03.0 (77910813)|STATEMENT_EXECUTE|[31]
07:30:03.0 (77935922)|HEAP_ALLOCATE|[31]|Bytes:12
07:30:03.0 (77956933)|HEAP_ALLOCATE|[31]|Bytes:7
07:30:03.0 (77970588)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (77975655)|STATEMENT_EXECUTE|[32]
07:30:03.0 (77982454)|HEAP_ALLOCATE|[32]|Bytes:9
07:30:03.0 (77990396)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (77994526)|STATEMENT_EXECUTE|[33]
07:30:03.0 (78000270)|HEAP_ALLOCATE|[33]|Bytes:7
07:30:03.0 (78008225)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (78012312)|STATEMENT_EXECUTE|[34]
07:30:03.0 (78021530)|HEAP_ALLOCATE|[34]|Bytes:5
07:30:03.0 (78025407)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (78029509)|STATEMENT_EXECUTE|[35]
07:30:03.0 (78038030)|HEAP_ALLOCATE|[35]|Bytes:5
07:30:03.0 (78041390)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (78045383)|STATEMENT_EXECUTE|[36]
07:30:03.0 (78052768)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (78056532)|STATEMENT_EXECUTE|[37]
07:30:03.0 (78066328)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:30:03.0 (78086449)|STATEMENT_EXECUTE|[40]
07:30:03.0 (78088214)|STATEMENT_EXECUTE|[52]
07:30:03.0 (78091609)|HEAP_ALLOCATE|[52]|Bytes:4
07:30:03.0 (78101817)|VARIABLE_SCOPE_BEGIN|[52]|references|List<String>|true|false
